title,url,source_type,source_name,published_date,category,sub_issue,gov_level,area_type,service_type,province,sentiment,sentiment_score,pain_points,demographics,has_abandonment_signal,has_bottleneck
"Status KLB Dugaan Keracunan di Pati Belum Dicabut, 60 Siswa Masih Dirawat - Lingkar TV",https://news.google.com/rss/articles/CBMifEFVX3lxTE1Kb1VnMXBnTWpPZXF2NUJXanh5MHVXWV8yS1ZEc1JsbnQ2Q3pocmdHVXp2OS0tUHFmNjZVWldUbmZ2MU1zQkZlYlBNcVVnMlNBaG5yZG5GaUNYUHZRMlZOUVI1OGwzS3NibWwxWlhPc2xhZzE0NVR2dmhKb3Q?oc=5,google_news,Lingkar TV,2026-09-12 07:20:25,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
Dinsos DKI Akui Masih Ada Potensi Salah Sasaran Bansos dalam DTSEN - MOST 1058,https://news.google.com/rss/articles/CBMinwFBVV95cUxPb2t3eEM3c25BbU04ZXRyMlZDTFcwUWVka3dOOXVKeUlpVHpKdFp1UEhtRDMxZkwyRVN6blZnNGJfdWZGazdLekhGTkNlamVzUkNPQjdIWEFwRXp0RzZMOHhFNjZsYU5NRDA5M0FKMS1GUk5qbFV5ZGpZbGRUam1FM2VwZUhMb3M1Z3ltTFA1eXpTajhQUzBPd3lvd0cwbHM?oc=5,google_news,MOST 1058,2026-09-12 07:19:07,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,negatif,-1.0,Salah Sasaran Penerima Manfaat,,0,0
"Hari Kesehatan Gigi dan Mulut Nasional 2026, Kenali Masalah Gigi yang Sering Terjadi - stie stekom",https://news.google.com/rss/articles/CBMi2AFBVV95cUxQRlhxNjU0MFp4a3oyUWR2LXVkMEEtTHF4T1lxM1ZDU2NRMjdfNnJrYXZ2MFV2VW9oQ08zZFEyNTY4a2N3RGhtUkcxWklsM2plZV9tTWQ5NFUzUmNOZ3k4ZzVVQzlMWHZadjEyajZSSDZ4NXFsMmZ3ZGZZUkRqNFFsbm9vZlctSUEwTXVvbEtNMTVVbWtxaWJQR1FmQWpWNWxOcjZjQldmNzZkVmtvNGJfVWlvWlRaeVBYY2phLVZsQmw1YWZRV0RFekNuNTZVc2FkY3lnWDRCQXk?oc=5,google_news,stie stekom,2026-09-12 07:15:04,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
"Pengamat: Prabowo Harusnya Jadi Sosok Paling Bertanggungjawab soal Keracunan MBG, Ini Program Beliau - Tribunnews.com",https://news.google.com/rss/articles/CBMi2gFBVV95cUxPUEh2LXdyeVBISXdLNVYteklBdlc0dXJWUUtKbmNVVDc2d2Z2amZZSkw1WlFjSUNvTm8tNkFFUldWOUNyMC1uQmFVYkNQdXlJUmFrcWRiM1M4RlNBMzMwT3dmM3Ewc0x1d1VEUGN5NERRNFZPcW5DbnlTYWU2NHlaTzBYb0x4NGdSbHZuRHR5QkVPdHVpUDIzaW10SFRFeXBLVmRNMmx5bkxwSlY1WjQzalM1NnRWWlQtRlpqc0xNSm1pRWxrR2U4eDhPNDMzc004YW9JbnJpUkFTZw?oc=5,google_news,Tribunnews.com,2026-09-12 07:15:00,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
"Tak Ingin Bansos Salah Sasaran, Wali Kota Eri Turun Langsung Verifikasi Data Warga Lewat Muskel - kabarjagad",https://news.google.com/rss/articles/CBMi0gFBVV95cUxNc3NkbnRzczVtRGlxV2QzTklaWm52cUJYX2J1ZHlYV1hPZjB5VWZnRWZyRGhwbUZjWjJqVVF3dkNNMWkteE5RVDVLWFdHa08tc1RUbzZuQW4xeXBmckh5YXh6NmJ4TVZmcTFsa2I0XzlnY2tjWUxCV0VHaDlRb01TdjI1NzBSY0xNS1FaUlZhT2h3SjgxZjBXYk9YV3BwOWtPRlpwQWJVX2JrWnlqTWRuYk9odFlpeGI3SXNTcnZCaFNxYWpRS2tWa3h1YTZoWDg5U3c?oc=5,google_news,kabarjagad,2026-09-12 07:13:36,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,negatif,-1.0,Salah Sasaran Penerima Manfaat,,0,0
IDAI Usul MBG Dimasak di Kantin Sekolah demi Jaga Keamanan Pangan - detikHealth,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNR3diZm1WNzhnYTBTZktOR1cwRE1qbXpJRG5rT1NkY1RuSUpubEVRcFA4WlNMZ2RkRmxKRE1yRzdpZzZWS1hxa00tSTVtV05QcFRHbHlCdFpLaENZdTVhT1kxdTlGa3lWcEIxSUh0cFY1QV81aVNnWjRCRFE0WGxPWGRGTkpvcFphU2VhNXgtYk9sYUVDa2hsOWNiaWh6RE9nQzBNaGxJdzFfSTZONzB1bG5mQkhUSDVSc2lZ0gHAAUFVX3lxTE5HR0V0Z0FoYzkybmJYcFZiQTNvLTk2VEtmSFpTUzBaX1pLMlhtazc3dnJrNUZYcVdOYmhQU2l2SEcydHVZQ0ZRU2w2US1MS1JESXJhSjZDVlVSdmZMVDVrZzRpTFlpMENTWjhYallSSWVmY1pyS2FzZEVyNkJQTVliczhrQVhOVGxOdmkwcVlMMzNqcEFvT3I0Tkc3YXFZQmtnSmhIQUQ4V3QtMmo2emVNLVg5OTJkZV9pMEJRclRfWA?oc=5,google_news,detikHealth,2026-09-12 07:12:32,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
"Sentil Pengelolaan KUR, DPR: Ukur dari Meja Pelaku Usaha, Bukan Bank - Todaynews.id",https://news.google.com/rss/articles/CBMikAFBVV95cUxNbElzdjk0NmVEX3BmNGNZZlBkZFY3Z2pmVG1OcTFWRDZFekVZQkdtRXpRSDlUWllhLWtNenRMTjJYRmg2eklwX19wMVlucUROUnRITTZoNXkzSksxcUxHVDZlbW8yQlRXdDlCak9uQ0xRd2NhV0pTMU03TXJsUS1Fc0pucHg4ZG9WajlBNFBROWU?oc=5,google_news,Todaynews.id,2026-09-12 07:12:00,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
Resmi Diterbitkan BKN! Ini Isi Surat Edaran Terbaru Sistem Mutasi ASN di Indonesia - Pojok Satu - Pojoksatu.id,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQbEFveGtpdWhsTXRKU0FvOG9MRmN3QU1iZmpVcUZZRVBzdC10OFZ1c3ZRZ0NUdWZNcURrLUdPdmItZlR1ajBqNEhvX2pZMEMxUlVzZEZXTHNweV9UR2JlQWF0eHR0UUVuUzdHZ3NjcURvbUFPN05fbmtCOWhJNVRGZkprYTVYeUJobHZEcjd0eHBpN1NEZ2hKWjhIZmVLdnNNeTdsMTFaYk5xNjU4RmNYQTV6Ykw3bVdGMGMtakxkLUQ4Z9IBxwFBVV95cUxOdGkwNldxMlZ5MlRMMTBsTzBfUTFheVhZTjU1Q1JMTVRGLVg0NG1mc2hQdlI4MDdESW9Uay1qeDE4MjQwNWhiRVZNbWp1TXhGajdjcm9BRzRGTE1lWmVXblp3XzI0b2hUQ1dSejVoNkFYNTZvZndoVkZxUkIwUC1XU3RYNzBtVVBBbjE5VHdRanB3bGtsUF9qMmdhdVF2dk5na1d1b3ZPUjgybk44NHpoemNhTWhhVUw0dHRRMENoM2t2LWxCTTZR?oc=5,google_news,Pojoksatu.id,2026-09-12 07:10:20,tidak_teridentifikasi,tidak_teridentifikasi,pusat,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
1.653 Sekolah Elite Dicoret dari Daftar Penerima MBG - VOICE Indonesia,https://news.google.com/rss/articles/CBMiigFBVV95cUxOaEZkNkpXRzk2NVYxWHk5MjFMTXVRdDdfaEtzTTNhYzR3OFlvWDlhWXFVYjFNTlRXZGFSVEtXZjZwZ1FOMkN1R0dRODFkZ3d2c2MzV050TDc3SHhQMHNVQlRfaWF1NmxHNDJjTU5TM250ZjlQRmtDdGpnTlhQYnBTajFUbUtsdHRQaGc?oc=5,google_news,VOICE Indonesia,2026-09-12 07:07:00,pendidikan,sekolah_unggul,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
BGN Hentikan MBG untuk 1.653 Sekolah dan Prioritaskan Wilayah 3T - SuaraGarut.ID,https://news.google.com/rss/articles/CBMidkFVX3lxTE1HVm5rWW1ta3RsdmRwbkdxcTdsU3U5RzBsU1FhLWlfTFpPTjlwb0V2OExha2V5TEktRzQ2YXNycUd5NlpISkdpLThrUkhnMVludDZOeGg0M1NGZUQ4cGRkNFJsNnd0MTVsQkpSUlhMU1FqaDlFSnc?oc=5,google_news,SuaraGarut.ID,2026-09-12 07:04:54,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,3T,tidak_teridentifikasi,,netral,0.0,,,0,0
"Wakil Bupati Gowa Dorong Layanan Adminduk Tuntas, Akta Kawin dan IKD Jadi Perhatian - radar selatan",https://news.google.com/rss/articles/CBMixgFBVV95cUxPd0NjMUNZTWRrMmRNb0FReTdMTVptSldpZlFKOWhZUXY2WVM4WjNtXzBnX2dRS1pkOGhvWUVzaWV4c0dtTXk1d0lOOVZDNEJ5X096N2l3Y1FkYkhydzVWMDUzMnNkUkFxZ2ZYX3ZfckdtaHp3WS1iTVV2Y3BOWVA5akp5M3VKTTc0UmxQYlllOGtVQmxvUTdSNkdHNWJ5MVJCa09xcEdaa3hQeXBCYXN3cjhIaWdJZGNnS3lVUG5wT3hpZlF4UkE?oc=5,google_news,radar selatan,2026-09-12 07:03:03,tidak_teridentifikasi,tidak_teridentifikasi,daerah,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
Kampus UNESA 5 dan Puskesmas Maospati Gelar Pemeriksaan Kesehatan Gratis - akuntansi.kampus5.unesa.ac.id,https://news.google.com/rss/articles/CBMitgFBVV95cUxOYm5lMjFQclI3VHgwS29yT3VfUUd4NVdLcVFadEVybUVBNUVRVmNuVFRpaGJGNGRpN0xzYnA2T212RHZZbHZtU3psVVlmWTlSeTY2NGNiSWU5OEk2QkNZVndNVVl1X3RWdTNxNUY5ZzdicjRZZ1dPRnRSZXF5Nlo4Y2ZRZWhqTTY1VVVFVUtYbDU2Y2hfUU5pWmdmUnFnMjhKc3N5cHRDbGkyLUlVY1VUaUJKWlM0UQ?oc=5,google_news,akuntansi.kampus5.unesa.ac.id,2026-09-12 07:00:00,kesehatan,pemeriksaan_gratis,daerah,umum,tidak_teridentifikasi,,positif,1.0,,,0,0
"Kemenkes Genjot Cek Kesehatan Gratis, Target 130 Juta Warga pada 2026 - Menit Indonesia",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNVVZ2SnN2RWE4dEFZQUpWUTVmeUFfWElwRnQ4MFlBdVZybUN0Smgwekd6QnZyOElQUHdncDJUNzBGNWZ2Z2owdGE2MzFVNVJ0TWFKUUY0eTI0VXdaRGhrZFczWUoxeThwc2VyNm5COTJ5aWRBTm93c2dFQmxvMWY5U0l5WWFzWlBkRjVueVJTWlVjdjVnUFNBOE1jSjZ3eVE3bl9YcTZVakdnMFk?oc=5,google_news,Menit Indonesia,2026-09-12 06:56:59,kesehatan,pemeriksaan_gratis,pusat,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
"Kemensos Ungkap Ada 4,5 Juta Warga Terima Bansos Lebih dari 5 Tahun - Kupas Tuntas",https://news.google.com/rss/articles/CBMiogFBVV95cUxOU3hkSDFjMnUzVnMxR0hrWERXWnN5N2RicTc2QU9fejV5OUZuTWpNV1JUN0RUaHMyZDhucS1MOHY4eEZLSE1MbF9hampsZ2ItN2c1ZUh2LU9YZURNdk5mZmFiZzF5SzNsbEdLUUNETVhzTWhMUnc1NlpaTlktM1gxMlZkWlRocmVMeTB2Q0pHaXVyU01XNDBacFFSUlFWQUxJMnc?oc=5,google_news,Kupas Tuntas,2026-09-12 06:56:00,tidak_teridentifikasi,tidak_teridentifikasi,pusat,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
"Bupati Putra Mahkota Buka Rancangan Perubahan APBD Palas 2026, Ini Besaran Anggarannya - Sumut24",https://news.google.com/rss/articles/CBMivgFBVV95cUxNSmJHZDVWaUNfNjJmTGtiVlpuUTRzT2Z5UmdzZVVoQ2pwRndkV20tLXRtNXdPWGxUUHFEa2hGNmt4aEVuVmNnaXpTTmpWQlZMeVA0VDg2SzBERFpBaVMtR19UQXktVzhoY1d2c1lOV19LdFdITnctTjF0WWZTQkZmNlVMdUJjaE0yTURuVEF6SFhiOEZvcV9iUjd2SkNVdkpURHlNUmR4ejd5WDI0NWNNVmlfVC11QjR1d0JvQlN3?oc=5,google_news,Sumut24,2026-09-12 06:56:00,tidak_teridentifikasi,tidak_teridentifikasi,daerah,umum,tidak_teridentifikasi,Sumatera Utara,netral,0.0,,,0,0
Dugaan insiden keracunan makanan di Perusahaan Tekstil Scavi Hue: Jumlah orang yang dirawat di rumah sakit meningkat menjadi 121. - Vietnam.vn,https://news.google.com/rss/articles/CBMipgFBVV95cUxOSDNXNnlXbkwwZ1NrLVZ4bTI5aTBhTTNleVdrTl9YX1Z2QVlaQWZkYmFLWXRfNzJUOHVGSVVQTm4xZzlPYzQ5Tmk4TlhVdU50QWdqTzA3VzQ4dDVPTEpFaUV2bFE5Sm02TlhvaUdVcmhUOVFQU0xLQUlQNjVRT1hBT0NvTWxwMTZEY0tXMDFrUmhSa0FsRlBBX3EzZk9zUFlObDMzWE53?oc=5,google_news,Vietnam.vn,2026-09-12 06:54:30,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
Dandim 0321/Rohil Launching Operasional SPPG Yayasan Manunggal Kartika Jaya Labuhan Tangga Besar - jurnalpolisi.co.id,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPZzFpOFdvY1hVOXZRb1Zud3YySFh5YXRxMW9QUkxkMWxmeXZmdEoyQnRfMVRicnItWUMxYmJvUmxubGtyU082NWM2ejBzMXRvYTJUSjZKbTM1bjBlMFQyeFo5N1NkT0padTR6ek5BOWRodmljaWlsbldoR2xfT1ktbnYwR01fY1ViVkJLR2tZODBPSUdfNzZQbGItbzhaemdIUWRtLTZES2VXUjRhb2pOd1hyR2NBU0doRDFiNHp1OWkyUQ?oc=5,google_news,jurnalpolisi.co.id,2026-09-12 06:48:32,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
"Kemenkes Dorong Percepatan Penemuan Kasus TBC di Kepri, 10 Unit X-Ray Disiapkan - batamtv.com",https://news.google.com/rss/articles/CBMioAFBVV95cUxQWmxmT2N1ci15S1Bnc3dQd1k0SlBocnVhc3ZBZnBUd0tTS0c0c0ZGR0Z2UnpKNnBOUnh1YU1zYVZhSWM1bE1YRUJ1bW5kOU1OemZTU1dXNnplVnNlYkJBODQ1U18tMTFCYTdRcTNremF0ZTFOZ1VIMUdxeFV0U3VnWkVPNjh1Y0pwbkU2NDRKMTVoWV81Y19lSHRwbXVNbDlp?oc=5,google_news,batamtv.com,2026-09-12 06:44:00,tidak_teridentifikasi,tidak_teridentifikasi,pusat,umum,tidak_teridentifikasi,Kepulauan Riau,netral,0.0,,,0,0
Dari Orde Lama hingga Reformasi: Mengapa Masalah Ekonomi Terus Berulang? Halaman 1 - Kompasiana.com,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQNFNNRDdLdVRIaWFmWk5ZU19tUlUwM3pBVTZRbmg1RjRDYVZXQVFELWo1dUpfVW1yMTgwMk9PYURhdWJfSzJWSG1zbUMtajM5STFMOV9CODBRUWJPN0Q3ZVRLNF9zQ3Z6bUFZa0RudDEyQXZyUm5VZEV0LURvQk5lSC11R19MRl8wemJDVTZhWWlVRklPZEV4VC1CNlpHa29ENEZ3TWt3aFdTVDFReUw4dVN1R05NUlJack5zRU1TUE5JdW5wYmx6TkNDM2xLZ0o2NWlEa3Jn?oc=5,google_news,Kompasiana.com,2026-09-12 06:36:00,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,negatif,-1.0,,,0,0
Korsleting Listrik Diduga Picu Kebakaran SMPN 5 Satap Wanggar Nabire - nabire.net,https://news.google.com/rss/articles/CBMilwFBVV95cUxNLVY3NDZ1YkRKOFJIdFZ5bGlNNUVpRkU0RU5LZ1V0QzdobUFUVjc0eWJJc0NMM05DRGlXcW1ybTRXTUlqY1cwTG1Nd1B4Qm9JNTAwNFlDMmRfc0YteVM5SFVnM1JZWVFJUENTaERyVFUzakJIa0U2UUhyMG5aTEZsNDE3SVdaekJfNEVyVVVacExvNnFwS3p3?oc=5,google_news,nabire.net,2026-09-12 06:35:00,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
Memberikan layanan kesehatan bagi masyarakat sejak usia dini dan di tingkat akar rumput. - Vietnam.vn,https://news.google.com/rss/articles/CBMid0FVX3lxTE1tQ292aUVnMjYwQ1FfN2ZTRk9PdWtZZzlWZmtRZkZJdHgweXFySDlzVHIyN0JUaEJBd01BM3JHaG1HYmxMZktBb3VWRnhvWXFwbGR2bGpLOUljQ1d1bzBSYlNtM25PSnRmZUVRbDBlWDZfSndnYjdZ?oc=5,google_news,Vietnam.vn,2026-09-12 06:34:14,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
Kemenkes Siapkan 10 Unit X-Ray untuk Percepat Temuan TBC di Kepri - Jawa Pos,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQZ0h2MDU4ODI0Yk93MTJaNzg1N1N5WnRZbWF6TVA5ckFLa3lEd0NUY2t4OGZmN01EazYzN3JMM0kwMC05MkJZTXhqYXhSekVZNDZ1Q1MxbWp5UERLOG10VWdjYXJEMl9CaVdtbnZIMVBueWNsTU1Qc1BabEw1OF9SSEpXYWZDbnJpSU5tTWJidVBnNFlicXJqbmltVkNrU3dENG5FWWdmU08xd0NqUWtxQmVOMHA4bWlISDNOVFZNOEp3d9IBwgFBVV95cUxQZ0h2MDU4ODI0Yk93MTJaNzg1N1N5WnRZbWF6TVA5ckFLa3lEd0NUY2t4OGZmN01EazYzN3JMM0kwMC05MkJZTXhqYXhSekVZNDZ1Q1MxbWp5UERLOG10VWdjYXJEMl9CaVdtbnZIMVBueWNsTU1Qc1BabEw1OF9SSEpXYWZDbnJpSU5tTWJidVBnNFlicXJqbmltVkNrU3dENG5FWWdmU08xd0NqUWtxQmVOMHA4bWlISDNOVFZNOEp3dw?oc=5,google_news,Jawa Pos,2026-09-12 06:31:14,tidak_teridentifikasi,tidak_teridentifikasi,pusat,umum,tidak_teridentifikasi,Kepulauan Riau,netral,0.0,,,0,0
"Cegah Bansos Salah Sasaran, Pemkot Tangsel Satukan Data Warga dalam Datara - Ekbisbanten",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNYk91bDdrZVNWeW5jVjdyN2JTeHRSY3h2YVRlUUdNcDlrTzV1SDM1cjVLLVBlSHowZEdZcmQxSEFMY0RBaE1MUVI1VmtFeFQ0Rm9xa1lVWW5UTUVYR1ZjdU01WW1Wd3gzb1RCSFl4bDdGMG5KWUxNODQ5WEtfUUY3dEJwcXZQaUt3SnpEeVYyLWZRdWNJd3RPamxESEU1T0tDeDBGZWw4S3M?oc=5,google_news,Ekbisbanten,2026-09-12 06:31:00,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,Banten,negatif,-1.0,Salah Sasaran Penerima Manfaat,,0,0
"Lewat Adikemas, Perbaikan Data Kependudukan Siswa di Kabupaten Serang Bisa Dilakukan di Sekolah - Kabar Banten - Kabar Banten",https://news.google.com/rss/articles/CBMi-gFBVV95cUxOMzQtTlUtQ0ZnbkdiVEZvemJXZnhRUDI1WWVFZnIxeWNRR1FIRVlobk11bUtUc0ZKQ3VKRE5XRGR2c3BGZHVHVm1kd1BTcmc0alctQjNaOWM5UlFFYTN1VlBhbnN4TEppUnRUa1lhbVZtTmlpZjBjY1NXRGZCSndwbFUwZTZPRllqQ29Pb3NpaGlDYld6UlFISlhlZ01Gc3dYT3B1ekk4WlpfVVU4VGxwLVAxcTlkTUJWalppMnlrdmNmZ1A1TzU4RTZBYVgtbGdVb3lXMzdPTWxhSzhJWVUyTVZJcll4VWNpbzdBcTFubW1vSEQzNTVGRkpR0gH6AUFVX3lxTE4zNC1OVS1DRmduR2JURm96YldmeFFQMjVZZUVmcjF5Y1FHUUhFWWhuTXVtS1RzRkpDdUpETldEZHZzcEZkdUdWbWR3UFNyZzRqVy1CM1o5YzlSUUVhM3VWUGFuc3hMSmlSdFRrWWFtVm1OaWlmMGNjU1dEZkJKd3BsVTBlNk9GWWpDb09vc2loaUNiV3pSUUhKWGVnTUZzd1hPcHV6SThaWl9VVThUbHAtUDFxOWRNQlZqWmkyeWt2Y2ZnUDVPNThFNkFhWC1sZ1VveVczN09NbGFLOElZVTJNVklyWXhVY2lvN0FxMW5tbW9IRDM1NUZGSlE?oc=5,google_news,Kabar Banten,2026-09-12 06:25:33,pendidikan,sekolah_unggul,tidak_teridentifikasi,umum,tidak_teridentifikasi,Banten,netral,0.0,,,0,0
Kementerian UMKM Fasilitasi UMKM Aceh Bangkit Pascabencana - Kementerian UMKM,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9nOTlfTGk5LVhTWXkzblkyR20yNnRVTVVMT1hKdFZuQnlndGtRZHMwdkhRUE81ZXcxblRTYkZqaVAxdXM5dmFXeTdQQVNSa1BhZzBjN1NzdUlQelU0?oc=5,google_news,Kementerian UMKM,2026-09-12 06:21:09,tidak_teridentifikasi,tidak_teridentifikasi,pusat,umum,tidak_teridentifikasi,Aceh,netral,0.0,,ibu_anak,0,0
Grobogan Bersiap Wajib Belajar Satu Tahun Prasekolah - Radar Pati,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOU1djUkpKV3doX3JveGktQjVLWEM3NkN2bEttNjRjU2NPVXlZN0lwcFdCc3JSZHZKYzZTanBmd0k1aGNORzUzSlpsQWNfck9mY0wxb0FlSWFlTzZYeHNHY3RpSVh3UERqWkdleEZrX2pTSTZHRmU3R2pQNFl4VHE4bzJFUkJ3NkM2cGZwQ0hKcGx2TlRib3RoVVNlVEVCV0h3ZlQyckxyb1MxUdIBqgFBVV95cUxOU1djUkpKV3doX3JveGktQjVLWEM3NkN2bEttNjRjU2NPVXlZN0lwcFdCc3JSZHZKYzZTanBmd0k1aGNORzUzSlpsQWNfck9mY0wxb0FlSWFlTzZYeHNHY3RpSVh3UERqWkdleEZrX2pTSTZHRmU3R2pQNFl4VHE4bzJFUkJ3NkM2cGZwQ0hKcGx2TlRib3RoVVNlVEVCV0h3ZlQyckxyb1MxUQ?oc=5,google_news,Radar Pati,2026-09-12 06:21:00,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
Realisasi Pendapatan Asli Daerah (PAD) Pemkab Tulang Bawang Barat per September 2026 - databoks.katadata.co.id,https://news.google.com/rss/articles/CBMi6gFBVV95cUxQemJpa1hTdlZoNjY1cnZDcHFod1IycjZtTzl6ZnVGR0ZIVTFiUThSS3o2a3R1Q2xtXzF5WFBJaXhlR3pNakhPMy00a1locUhzYUk1X01hVUlSRGJkT3hVbXh4amlrNHBBTEc2a01XWF92bEtxYnZjajZXblA4Yk9YWTNUaVFqbTUweHJxX0xfS3J1RWtmSmJDb2doc1F2RzIyeFdsY04xR2JyTnFzZGNJZUd6elZPWUxNc1pjTTQ1cU5Obkw0dHhoR1VDWmpqQ09IZEdwTUFXVVR0QkNXbTNsVHJESllWX3JueEE?oc=5,google_news,databoks.katadata.co.id,2026-09-12 06:17:26,penerimaan_negara,intensifikasi_pnbp,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
"BGN Sesuaikan Sasaran MBG: 1.653 Satuan Pendidikan Dicoret, Maluku-Papua Jadi Prioritas - Industry.co.id",https://news.google.com/rss/articles/CBMiwAFBVV95cUxQRHNLSHd4MkhhZ18wOV9ldGFCemthakdIMXM5d2NaQU82am9VUVl0c3pUUnZtSXA2RXRhdHhJMHc5a1JzMzBnTFhBQlpueTlpa0RBczBES3cxQ05ybmF3cEZadUM3STVUei0zalBibk5iQU8ydWVULWtUWmRMNGxjZmR0WnNab2VZWUJZdldhTDhvbWFXSlVUeTBNblNsb1R4ODZiQVB6NG40VWgtcHYxWWJsUDBncndMNVViTEltOUI?oc=5,google_news,Industry.co.id,2026-09-12 06:12:00,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,Maluku,netral,0.0,,,0,0
ASN MAN 3 Kerinci Percepat Pemutakhiran Data di SIASN - MAN 3 Kerinci,https://news.google.com/rss/articles/CBMinwFBVV95cUxNQW42Yk9QckIzOVVzVExtM3FsVndkZEo2SlU5WEM4SlZLMUFjZGtlUjZzYnhyeFZoc3J5ZjcxbFNQNWV5cGoteTRJX01xNnF1NkRaUkJzZ1VWOXhhN2ZiNzd6dlVaVlVhb1hWQjlGRGxTd2stclYwTkViZldZaFhxSFpxazlkNlYtT1hUZU5QaEQ4cXBBa1R2VWhtUjFEdHM?oc=5,google_news,MAN 3 Kerinci,2026-09-12 06:07:45,kesejahteraan,kesejahteraan_asn,tidak_teridentifikasi,umum,tidak_teridentifikasi,,netral,0.0,,,0,0
PJS Gorontalo Kecam Oknum Ngaku Wartawan Ngamuk di Rumah Sakit Sitti Khadijah - Prosesnews.id,https://news.google.com/rss/articles/CBMiogFBVV95cUxQQ1Z5R2N4dkE0eUtIdUxGano2cndVdms0VHhVODFtYW9ZNGFXVklscDZFY0c1dDZYUmtCTElCQ1pPSGhHWFZhNlVGTk8tREwwMGg4bWN4UWlmNjhIVktmeXFxX1pHdEJtdGNEMGhlNDdCOHRXMnd2WmZqOGVqUE9QTm50OTc3QzY3RjdXSWFBcTV4UmFLaFRlYkVzX3JERlNCWWc?oc=5,google_news,Prosesnews.id,2026-09-12 06:07:22,tidak_teridentifikasi,tidak_teridentifikasi,tidak_teridentifikasi,umum,tidak_teridentifikasi,Gorontalo,netral,0.0,,,0,0
Gubernur Ansar Tolak Geografi Jadi Alasan Lambatnya Cek Kesehatan Gratis - Ulasan.co,https://news.google.com/rss/articles/CBMingFBVV95cUxPdmNwa3lyNWhkUklNck45U3czVEV6dzBoQm5rZnNVbDgyYWdSdC1ZUG5LR1p0cWEwTWJvRXBEN3Z3Z0tJTjhBdjJfa3JvUWJVN0hJSkZXOElYTFhpclYzSWNiUm90ZjVwVUhvOWJsbk9ReF9aR28xalpHV0tLMkJCb3JBdjN0amsyS3JfVndjWXBNbDdjdUlrbmhrbGZfd9IBngFBVV95cUxPdmNwa3lyNWhkUklNck45U3czVEV6dzBoQm5rZnNVbDgyYWdSdC1ZUG5LR1p0cWEwTWJvRXBEN3Z3Z0tJTjhBdjJfa3JvUWJVN0hJSkZXOElYTFhpclYzSWNiUm90ZjVwVUhvOWJsbk9ReF9aR28xalpHV0tLMkJCb3JBdjN0amsyS3JfVndjWXBNbDdjdUlrbmhrbGZfdw?oc=5,google_news,Ulasan.co,2026-09-12 06:04:52,kesehatan,pemeriksaan_gratis,daerah,umum,tidak_teridentifikasi,,positif,1.0,,,0,1
